Id,SalePrice
1592,99425.766
1593,122219.87
1594,189266.06
1595,103443.945
1596,217346.25
1597,193562.33
1598,189869.61
1599,136894.2
1600,131477.67
1601,121916.21
1602,120378.695
1603,198366.14
1604,305898.8
1605,246252.38
1606,159586.44
1607,157949.17
1608,195999.44
1609,169301.42
1610,128393.586
1611,137822.53
1612,170757.44
1613,156648.66
1614,105271.27
1615,92625.31
1616,98608.87
1617,85774.76
1618,106252.51
1619,148548.38
1620,199905.19
1621,133312.19
1622,132757.47
1623,232297.22
1624,209376.75
1625,84006.625
1626,164960.08
1627,189797.1
1628,303875.03
1629,190019.19
1630,384737.38
1631,248178.05
1632,260394.75
1633,165611.25
1634,192722.25
1635,184238.44
1636,158008.03
1637,164416.22
1638,191466.78
1639,167534.28
1640,251326.31
1641,190542.88
1642,259226.97
1643,225573.14
1644,242503.19
1645,211810.52
1646,166705.9
1647,151690.03
1648,117094.625
1649,140723.05
1650,111310.01
1651,105752.195
1652,92501.65
1653,96130.266
1654,156686.31
1655,166856.36
1656,151952.25
1657,154852.53
1658,146429.61
1659,164410.94
1660,140593.38
1661,395836.94
1662,379756.28
1663,340351.72
1664,349460.84
1665,282466.88
1666,316989.84
1667,315474.72
1668,195597.9
1669,279561.62
1670,324945.22
1671,242697.4
1672,392179.84
1673,293168.12
1674,219351.6
1675,179703.39
1676,195215.11
1677,200453.25
1678,500404.88
1679,367040.2
1680,344037.1
1681,247696.83
1682,301872.22
1683,185663.02
1684,180483.38
1685,174885.16
1686,168599.39
1687,130242.56
1688,205299.19
1689,186573.14
1690,206668.83
1691,191826.22
1692,257393.56
1693,155974.98
1694,190420.31
1695,166215.06
1696,251979.1
1697,158184.8
1698,343144.28
1699,319658.66
1700,258852.81
1701,275973.12
1702,210941.38
1703,215692.69
1704,265862.44
1705,225726.58
1706,244209.73
1707,234441.53
1708,206987.08
1709,249136.62
1710,230077.4
1711,260839.06
1712,269628.8
1713,275726.44
1714,204787.36
1715,216631.6
1716,156737.89
1717,152858.31
1718,122500.37
1719,212909.88
1720,162483.27
1721,149009.8
1722,125753.016
1723,162391.53
1724,187847.67
1725,239782.47
1726,194247.4
1727,157081.5
1728,175303.2
1729,147336.9
1730,114891.33
1731,119162.63
1732,128855.04
1733,110234.54
1734,137861.7
1735,120238.64
1736,122714.734
1737,294431.97
1738,229428.1
1739,297011.75
1740,232338.22
1741,189819.47
1742,187137.73
1743,175265.33
1744,326459.2
1745,195220.66
1746,166731.25
1747,190433.0
1748,227202.08
1749,147011.42
1750,123111.5
1751,237563.34
1752,110481.47
1753,138513.44
1754,194169.84
1755,180468.1
1756,144273.38
1757,127852.586
1758,145392.27
1759,162769.6
1760,165689.66
1761,124915.98
1762,171147.34
1763,165341.56
1764,110974.57
1765,206938.81
1766,194341.9
1767,214716.38
1768,135855.4
1769,152467.08
1770,146845.48
1771,114677.734
1772,112979.85
1773,135963.78
1774,129806.76
1775,145148.22
1776,124434.85
1777,116998.92
1778,131925.89
1779,122259.78
1780,156961.34
1781,126421.836
1782,85883.98
1783,138817.12
1784,106942.99
1785,109151.02
1786,160688.0
1787,153251.19
1788,112658.664
1789,84744.52
1790,94300.57
1791,185117.14
1792,170825.42
1793,187241.75
1794,142093.81
1795,138899.02
1796,178845.02
1797,108424.664
1798,125362.94
1799,115780.484
1800,133941.19
1801,140886.4
1802,86169.6
1803,153568.47
1804,135974.78
1805,141704.81
1806,116701.664
1807,137930.5
1808,126398.02
1809,99282.734
1810,149311.1
1811,175321.78
1812,80674.09
1813,136492.11
1814,144751.7
1815,87416.68
1816,127249.57
1817,107597.95
1818,149930.34
1819,134945.16
1820,111717.63
1821,142752.47
1822,157636.0
1823,112275.15
1824,104521.164
1825,133430.75
1826,123815.47
1827,97100.84
1828,125578.32
1829,118016.24
1830,139775.66
1831,146990.16
1832,168131.08
1833,133527.61
1834,134569.75
1835,155949.94
1836,114024.23
1837,105828.0
1838,130416.48
1839,91364.96
1840,172741.14
1841,152330.64
1842,132585.0
1843,144043.89
1844,132706.39
1845,121522.54
1846,141382.06
1847,145233.17
1848,91237.62
1849,85335.49
1850,120657.68
1851,139730.58
1852,127385.75
1853,136395.94
1854,147084.19
1855,147935.97
1856,214547.62
1857,126128.164
1858,135468.62
1859,120541.07
1860,174602.22
1861,120808.51
1862,286773.5
1863,261647.94
1864,261662.81
1865,335404.62
1866,323211.25
1867,213881.06
1868,273879.2
1869,203824.52
1870,222411.69
1871,256078.28
1872,163956.81
1873,249232.94
1874,129176.26
1875,161765.38
1876,205711.14
1877,210139.34
1878,180857.23
1879,117749.42
1880,126993.71
1881,246516.33
1882,241739.81
1883,169444.84
1884,200498.53
1885,193848.38
1886,280585.12
1887,207324.69
1888,265741.34
1889,167809.94
1890,133717.58
1891,217340.14
1892,97741.82
1893,131974.94
1894,130931.02
1895,130465.83
1896,129022.15
1897,121804.87
1898,140953.89
1899,179348.17
1900,184779.84
1901,212392.0
1902,145113.66
1903,204302.31
1904,149797.44
1905,200794.9
1906,232560.11
1907,183236.33
1908,132030.6
1909,117396.2
1910,114219.48
1911,191849.53
1912,288483.38
1913,148156.69
1914,106753.68
1915,383361.6
1916,1041707.6
1917,231386.73
1918,150818.3
1919,183924.62
1920,134457.6
1921,410935.25
1922,377821.38
1923,219900.38
1924,205631.84
1925,185840.31
1926,418587.06
1927,142236.06
1928,153796.05
1929,123512.84
1930,129472.305
1931,133189.19
1932,123969.914
1933,167130.69
1934,163111.08
1935,172876.5
1936,208765.31
1937,187533.97
1938,168598.77
1939,228103.72
1940,204377.12
1941,170996.27
1942,169586.8
1943,246430.67
1944,404706.25
1945,430093.12
1946,574907.8
1947,274232.34
1948,132896.44
1949,233411.4
1950,157961.53
1951,246563.25
1952,195336.25
1953,187614.66
1954,188259.47
1955,116859.875
1956,215387.2
1957,165664.08
1958,255662.52
1959,126653.445
1960,113395.88
1961,110292.695
1962,98723.016
1963,94188.15
1964,100213.87
1965,174008.94
1966,153889.64
1967,304915.94
1968,376608.88
1969,365536.84
1970,400941.44
1971,446242.12
1972,378973.0
1973,269818.72
1974,323670.3
1975,444950.56
1976,249848.72
1977,341562.06
1978,340349.5
1979,334448.2
1980,201915.9
1981,357239.8
1982,217394.86
1983,204819.48
1984,172107.0
1985,227717.19
1986,204195.97
1987,164396.22
1988,180551.62
1989,202072.8
1990,225549.25
1991,230704.0
1992,225034.0
1993,168312.72
1994,217065.56
1995,191654.6
1996,174680.83
1997,292627.3
1998,309673.6
1999,297568.25
2000,303135.9
2001,197605.03
2002,234040.78
2003,258506.55
2004,272608.75
2005,198089.42
2006,230110.53
2007,244685.69
2008,250155.16
2009,203565.3
2010,180259.33
2011,139114.86
2012,158417.72
2013,176226.97
2014,182683.66
2015,218931.56
2016,195241.78
2017,186471.92
2018,113707.35
2019,124151.35
2020,110352.84
2021,94816.24
2022,218232.31
2023,119781.62
2024,277083.3
2025,335130.7
2026,204208.62
2027,176535.44
2028,170237.88
2029,178711.97
2030,256387.4
2031,221722.7
2032,238925.66
2033,248499.17
2034,180339.97
2035,218223.1
2036,217676.5
2037,234629.42
2038,258930.98
2039,256740.95
2040,217821.19
2041,268119.16
2042,209634.8
2043,162728.28
2044,165511.3
2045,190619.62
2046,130442.88
2047,144464.64
2048,129269.33
2049,142458.88
2050,175849.6
2051,95493.19
2052,109588.91
2053,137594.88
2054,142497.3
2055,235394.98
2056,154507.7
2057,103791.96
2058,203548.94
2059,134878.5
2060,165095.44
2061,148038.22
2062,130132.8
2063,117563.79
2064,127290.54
2065,108586.95
2066,159939.19
2067,100545.016
2068,154584.31
2069,86794.68
2070,113062.164
2071,93971.49
2072,130396.62
2073,127605.086
2074,170180.72
2075,125360.76
2076,101360.98
2077,163801.16
2078,128838.93
2079,118188.56
2080,133690.7
2081,133597.3
2082,133393.62
2083,131849.88
2084,114342.65
2085,122647.29
2086,95106.52
2087,114462.9
2088,77632.86
2089,72565.43
2090,144528.06
2091,151722.92
2092,123517.01
2093,137813.48
2094,109074.336
2095,141065.78
2096,127352.04
2097,109341.195
2098,122154.6
2099,85443.15
2100,93700.34
2101,122726.13
2102,129978.98
2103,97491.48
2104,133535.98
2105,123171.46
2106,109947.6
2107,171988.47
2108,102811.39
2109,101650.62
2110,130456.88
2111,90300.7
2112,143481.47
2113,129343.9
2114,167125.47
2115,163906.6
2116,119912.37
2117,130778.23
2118,108865.09
2119,119911.62
2120,100318.88
2121,141447.58
2122,124014.18
2123,107415.35
2124,154408.14
2125,137128.9
2126,150126.22
2127,154077.61
2128,127876.33
2129,271418.06
2130,119289.53
2131,143188.0
2132,85816.22
2133,103330.336
2134,126399.586
2135,223841.31
2136,143906.77
2137,105583.805
2138,127560.41
2139,137935.19
2140,140848.45
2141,143162.72
2142,129630.42
2143,148502.97
2144,189105.86
2145,121212.21
2146,154637.52
2147,158259.34
2148,123710.26
2149,129327.51
2150,210074.55
2151,112545.11
2152,1604411.9
2153,175312.86
2154,117140.74
2155,135592.4
2156,229578.94
2157,227990.5
2158,235209.81
2159,189838.06
2160,170643.25
2161,218333.69
2162,373800.16
2163,297697.38
2164,245182.81
2165,179324.31
2166,131256.06
2167,219191.02
2168,187696.25
2169,194439.8
2170,242815.38
2171,135730.81
2172,116916.484
2173,154979.78
2174,231150.02
2175,281658.56
2176,310882.2
2177,246317.28
2178,200070.4
2179,130229.76
2180,175555.53
2181,182448.6
2182,221753.69
2183,189278.84
2184,105696.15
2185,102009.15
2186,116948.51
2187,152206.88
2188,152042.2
2189,281838.25
2190,95463.96
2191,101279.73
2192,123934.88
2193,119772.68
2194,109993.28
2195,112208.24
2196,126216.48
2197,130279.664
2198,130807.09
2199,199303.55
2200,161739.4
2201,135348.72
2202,184133.36
2203,134290.0
2204,211569.73
2205,132949.78
2206,136656.4
2207,244884.0
2208,254723.06
2209,242327.03
2210,119193.09
2211,124104.11
2212,114301.336
2213,106402.71
2214,142128.2
2215,113726.51
2216,125753.96
2217,1011944.94
2218,147186.06
2219,109668.56
2220,189106.1
2221,385037.25
2222,319881.7
2223,282059.62
2224,196365.44
2225,116695.88
2226,189683.31
2227,156609.16
2228,302137.06
2229,250757.72
2230,125974.74
2231,213202.0
2232,132412.72
2233,164251.16
2234,229753.53
2235,213245.23
2236,268544.47
2237,310215.03
2238,142806.31
2239,101274.18
2240,160642.98
2241,165711.39
2242,113517.65
2243,123063.3
2244,82712.85
2245,101860.31
2246,141285.97
2247,110553.31
2248,106016.61
2249,121245.9
2250,139526.5
2251,447857.12
2252,179396.61
2253,152755.84
2254,172315.94
2255,178000.78
2256,178186.78
2257,233040.42
2258,166681.86
2259,180326.61
2260,150097.3
2261,220008.23
2262,268977.94
2263,375188.38
2264,433719.3
2265,140164.34
2266,349808.34
2267,392109.84
2268,412723.0
2269,146531.56
2270,202785.1
2271,214647.0
2272,195568.48
2273,164985.28
2274,191273.72
2275,155087.38
2276,190069.25
2277,177807.19
2278,131949.5
2279,130204.23
2280,94735.49
2281,145739.1
2282,179325.84
2283,105741.4
2284,111275.805
2285,153963.28
2286,128450.58
2287,363744.94
2288,298680.3
2289,362228.88
2290,453143.0
2291,336764.88
2292,394174.9
2293,447629.0
2294,386014.3
2295,473265.38
2296,266860.8
2297,370735.06
2298,369468.12
2299,341194.38
2300,306995.34
2301,318218.97
2302,237020.75
2303,228578.72
2304,268191.06
2305,207194.1
2306,176744.78
2307,182129.47
2308,268813.16
2309,282691.22
2310,240677.22
2311,176719.44
2312,181815.72
2313,173576.14
2314,176805.03
2315,166194.0
2316,187504.44
2317,204353.36
2318,167757.52
2319,175289.94
2320,167218.34
2321,236647.53
2322,172146.77
2323,207157.67
2324,180958.78
2325,191053.52
2326,163588.6
2327,222085.48
2328,234044.06
2329,199712.34
2330,176505.2
2331,345302.7
2332,406094.97
2333,324713.03
2334,269596.25
2335,289915.12
2336,315356.12
2337,179931.16
2338,231320.08
2339,188092.47
2340,402952.84
2341,202994.66
2342,226376.4
2343,217640.06
2344,206885.5
2345,239935.9
2346,229248.9
2347,214125.62
2348,247531.12
2349,189299.81
2350,268733.75
2351,288155.62
2352,243442.88
2353,226048.77
2354,138978.03
2355,131942.77
2356,150303.44
2357,181071.16
2358,193647.12
2359,107534.484
2360,128544.125
2361,147796.36
2362,247241.66
2363,123453.4
2364,139521.56
2365,213504.4
2366,205769.28
2367,231433.6
2368,236199.56
2369,223453.75
2370,181498.31
2371,190139.31
2372,201012.27
2373,284842.0
2374,294082.9
2375,251276.16
2376,289747.3
2377,333772.7
2378,188811.75
2379,224223.06
2380,137632.47
2381,191699.81
2382,186303.5
2383,204753.16
2384,263625.03
2385,165390.4
2386,135145.72
2387,123155.12
2388,87113.4
2389,134117.38
2390,154477.38
2391,124352.38
2392,117188.6
2393,168779.83
2394,142726.47
2395,211993.28
2396,135751.02
2397,203021.58
2398,121795.945
2399,94652.59
2400,95169.1
2401,113273.64
2402,126148.83
2403,129880.27
2404,127882.24
2405,148288.22
2406,137655.88
2407,118399.73
2408,139307.03
2409,122063.57
2410,168903.25
2411,118142.48
2412,136094.1
2413,129439.06
2414,145488.38
2415,122533.086
2416,112178.87
2417,136348.31
2418,130441.95
2419,137112.16
2420,135167.84
2421,155176.73
2422,105403.82
2423,103170.734
2424,99213.68
2425,178444.56
2426,112847.29
2427,129215.555
2428,149689.39
2429,114074.1
2430,129268.79
2431,131103.86
2432,138631.31
2433,147157.67
2434,136714.7
2435,158700.25
2436,119630.82
2437,106152.49
2438,123523.01
2439,87842.57
2440,115883.88
2441,106498.71
2442,93186.77
2443,107748.914
2444,138268.97
2445,124496.35
2446,154904.03
2447,159769.25
2448,146597.12
2449,112811.69
2450,151367.6
2451,91941.48
2452,178051.22
2453,98298.914
2454,131279.34
2455,114605.57
2456,117388.42
2457,141740.86
2458,124943.414
2459,104665.664
2460,110448.266
2461,146015.06
2462,128369.01
2463,130053.734
2464,199035.12
2465,138834.19
2466,113746.586
2467,106345.516
2468,106645.195
2469,101517.07
2470,179956.55
2471,183494.16
2472,127206.516
2473,91558.79
2474,568333.06
2475,176816.72
2476,114950.945
2477,132494.98
2478,145463.69
2479,113668.72
2480,153237.1
2481,128881.945
2482,116635.13
2483,119226.336
2484,107783.71
2485,120204.66
2486,165370.33
2487,191415.38
2488,140584.61
2489,120135.03
2490,783270.6
2491,110377.89
2492,169345.56
2493,130933.15
2494,110596.914
2495,77564.62
2496,200854.94
2497,136862.78
2498,90948.76
2499,94507.31
2500,125040.77
2501,137289.97
2502,134087.97
2503,106383.84
2504,144395.06
2505,251768.97
2506,224317.19
2507,281590.8
2508,223887.12
2509,210952.1
2510,211701.83
2511,171337.44
2512,214884.16
2513,204783.81
2514,317366.38
2515,132235.66
2516,168038.61
2517,141034.03
2518,138191.44
2519,249520.31
2520,228964.97
2521,184389.66
2522,228301.75
2523,115779.03
2524,104722.57
2525,117443.26
2526,131802.94
2527,115361.86
2528,166561.38
2529,127863.76
2530,109547.35
2531,252011.62
2532,235377.69
2533,190427.19
2534,208523.22
2535,293938.2
2536,193760.12
2537,249395.47
2538,173250.36
2539,183124.94
2540,168019.69
2541,171649.97
2542,153327.69
2543,121263.23
2544,115488.92
2545,119833.82
2546,117994.0
2547,142113.77
2548,132880.67
2549,160175.97
2550,742466.3
2551,140331.81
2552,118086.66
2553,96112.23
2554,109790.46
2555,129083.4
2556,108739.12
2557,98560.11
2558,157696.2
2559,133321.84
2560,153164.31
2561,159197.97
2562,159572.34
2563,176369.88
2564,178991.19
2565,155964.12
2566,177338.95
2567,114050.52
2568,228709.5
2569,204953.19
2570,130905.6
2571,179839.28
2572,126957.305
2573,209568.67
2574,217511.17
2575,128842.93
2576,189189.03
2577,132347.12
2578,133190.16
2579,106833.68
2580,94416.375
2581,118754.04
2582,105979.15
2583,318172.06
2584,147477.94
2585,183548.03
2586,207654.84
2587,206278.5
2588,162824.67
2589,159747.66
2590,170986.53
2591,170033.95
2592,217187.72
2593,329177.28
2594,137037.4
2595,184757.62
2596,273146.28
2597,175730.66
2598,295429.06
2599,415287.4
2600,156712.23
2601,167293.97
2602,85767.63
2603,93726.836
2604,96449.77
2605,90245.73
2606,153307.1
2607,205111.97
2608,170145.75
2609,165081.56
2610,114902.54
2611,111362.836
2612,161104.88
2613,139737.9
2614,127833.37
2615,147775.97
2616,135301.47
2617,189972.31
2618,129658.9
2619,181729.52
2620,177130.34
2621,182915.39
2622,183666.94
2623,252213.4
2624,304795.12
2625,316405.06
2626,167854.56
2627,172898.69
2628,519214.62
2629,554645.25
2630,432869.94
2631,465134.94
2632,440467.7
2633,348717.38
2634,427260.34
2635,142719.1
2636,184730.7
2637,153854.9
2638,277193.1
2639,185016.42
2640,146766.31
2641,94494.4
2642,186924.66
2643,94599.21
2644,120785.36
2645,107579.82
2646,91651.15
2647,94263.02
2648,136611.47
2649,146393.84
2650,166164.97
2651,154401.75
2652,377522.56
2653,232269.36
2654,273170.62
2655,407809.5
2656,314539.3
2657,347618.9
2658,318222.4
2659,321909.25
2660,364028.84
2661,357637.94
2662,365254.7
2663,283699.3
2664,275950.3
2665,348327.38
2666,301283.66
2667,174299.83
2668,184656.34
2669,166118.97
2670,251333.38
2671,177023.78
2672,181589.48
2673,190541.72
2674,191049.56
2675,185346.78
2676,191834.97
2677,206737.0
2678,244948.66
2679,280371.3
2680,293736.94
2681,396905.38
2682,311253.12
2683,496714.7
2684,313983.62
2685,387610.12
2686,269835.94
2687,304155.38
2688,201349.22
2689,224279.12
2690,394972.47
2691,201962.69
2692,107660.01
2693,171482.31
2694,149777.88
2695,189035.3
2696,176980.12
2697,181395.47
2698,198701.22
2699,144786.77
2700,128909.49
2701,137121.72
2702,97491.62
2703,95089.49
2704,142739.36
2705,179522.66
2706,126282.85
2707,110574.3
2708,137029.55
2709,104036.01
2710,124020.414
2711,310929.56
2712,481812.38
2713,178923.03
2714,168683.22
2715,184887.11
2716,164002.75
2717,187898.69
2718,243887.48
2719,141985.02
2720,154085.7
2721,132858.78
2722,151207.9
2723,126981.0
2724,120454.81
2725,135384.88
2726,146243.25
2727,140884.16
2728,164071.38
2729,140250.78
2730,145540.45
2731,137008.67
2732,135454.86
2733,165250.08
2734,116779.25
2735,136551.53
2736,143323.88
2737,119375.68
2738,128813.24
2739,150036.14
2740,130022.266
2741,138565.39
2742,144467.97
2743,164689.84
2744,154731.98
2745,123091.4
2746,135864.64
2747,127142.54
2748,111259.95
2749,123496.77
2750,129223.125
2751,132829.44
2752,229772.34
2753,136832.38
2754,191681.33
2755,125238.9
2756,102922.24
2757,103745.31
2758,94310.055
2759,153229.66
2760,110748.305
2761,130292.6
2762,140645.23
2763,174710.25
2764,131156.1
2765,265102.4
2766,199397.52
2767,123057.47
2768,133540.42
2769,119736.82
2770,124533.2
2771,114138.914
2772,110452.23
2773,181594.11
2774,127721.68
2775,113423.24
2776,155477.44
2777,158966.55
2778,101176.91
2779,109527.14
2780,85039.48
2781,109038.12
2782,80456.51
2783,107650.66
2784,114159.11
2785,152078.08
2786,93220.52
2787,107591.086
2788,81678.54
2789,161287.0
2790,104406.73
2791,109167.69
2792,125421.484
2793,202019.8
2794,146123.69
2795,128492.97
2796,85758.29
2797,170519.66
2798,148344.5
2799,98846.52
2800,63780.26
2801,127076.19
2802,138104.84
2803,148796.95
2804,121466.37
2805,102102.69
2806,106672.29
2807,100901.914
2808,143134.47
2809,125776.38
2810,138647.16
2811,161209.53
2812,150609.05
2813,134187.72
2814,143339.12
2815,88730.81
2816,212132.28
2817,201679.7
2818,129417.89
2819,160914.0
2820,118752.766
2821,112239.414
2822,136986.14
2823,282102.03
2824,178624.48
2825,146020.19
2826,133077.62
2827,100726.164
2828,203348.39
2829,218299.66
2830,209608.06
2831,168263.69
2832,232502.06
2833,305956.5
2834,218522.67
2835,230356.12
2836,184078.02
2837,132585.19
2838,125436.87
2839,148757.03
2840,202784.84
2841,202823.19
2842,226992.52
2843,132654.55
2844,112710.82
2845,126854.27
2846,206146.94
2847,215446.53
2848,105491.83
2849,206156.88
2850,274451.75
2851,183981.67
2852,222975.19
2853,231900.5
2854,138888.5
2855,208440.5
2856,177632.06
2857,181281.81
2858,181409.44
2859,137830.02
2860,131262.6
2861,100709.93
2862,118886.1
2863,98183.195
2864,239644.66
2865,140725.16
2866,147236.17
2867,112228.63
2868,101662.29
2869,98289.44
2870,113349.63
2871,80220.83
2872,95081.52
2873,130714.91
2874,111074.305
2875,128895.31
2876,175646.03
2877,144328.0
2878,192504.22
2879,125935.18
2880,95934.99
2881,134186.02
2882,210466.89
2883,192985.38
2884,213879.56
2885,156957.19
2886,252706.5
2887,130636.875
2888,121415.586
2889,115518.52
2890,97565.46
2891,133986.27
2892,96367.64
2893,126178.27
2894,105784.86
2895,369250.06
2896,318453.56
2897,197301.78
2898,149108.89
2899,194342.23
2900,170337.5
2901,235176.56
2902,198651.25
2903,279786.75
2904,329780.38
2905,466219.28
2906,182900.44
2907,105851.32
2908,140735.0
2909,147044.2
2910,90966.6
2911,101791.984
2912,146658.45
2913,111169.41
2914,93470.18
2915,88429.84
2916,105859.13
2917,166346.75
2918,111528.836
2919,212708.72
